,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1066,21378,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/21378/1,2012-10-05,17:41:04.140000000,2012-10-08,10:15:44.418000000
1070,23486,4,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/23486/4,2012-12-21,09:30:23.900000000,2013-06-04,09:42:35.812000000
1071,24968,1,Rejected,Yasmin Rush,http://review.couchbase.org/#/c/24968/1,2013-03-04,10:48:51.863000000,2013-03-05,11:08:48.682000000
1073,25741,2,Rejected,Eugene Knapp,http://review.couchbase.org/#/c/25741/2,2013-04-17,22:24:01.345000000,2013-06-24,13:16:04.452000000
1075,26290,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/26290/2,,,2013-06-27,06:09:41.622000000
1078,26859,3,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/26859/3,2013-06-10,18:22:53.825000000,2013-11-20,15:02:13.910000000
1080,27630,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/27630/2,2013-07-24,12:26:16.460000000,2013-11-20,15:01:59.113000000
1083,28018,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28018/3,2013-08-30,08:40:02.181000000,2013-08-30,10:13:51.760000000
1097,28025,14,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28025/14,2013-08-08,15:23:53.495000000,2013-09-05,06:22:16.300000000
1105,28292,8,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28292/8,,,2013-08-27,16:57:04.539000000
1111,28575,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28575/6,,,2013-09-04,07:19:27.227000000
1113,28738,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/28738/2,2013-09-02,09:40:31.759000000,2013-09-02,09:45:06.998000000
1115,28765,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/28765/2,2013-09-03,15:34:49.704000000,2013-09-03,15:38:11.969000000
1118,28792,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28792/3,,,2013-09-04,16:40:35.502000000
1120,29346,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29346/2,2013-10-08,04:49:23.883000000,2013-10-08,13:43:17.168000000
1124,29372,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29372/4,2013-10-08,04:47:43.297000000,2013-10-09,16:48:53.012000000
1128,29373,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29373/4,2013-10-08,04:45:22.524000000,2013-10-09,16:43:22.465000000
1130,29548,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29548/2,2013-10-16,04:18:35.857000000,2013-10-16,05:48:51.821000000
1132,29584,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29584/2,2013-10-17,19:53:21.685000000,2013-10-21,08:15:10.304000000
1135,29585,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29585/3,2013-10-16,17:39:22.811000000,2013-11-28,11:42:29.499000000
1137,29657,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29657/2,2013-11-26,07:21:46.378000000,2013-11-28,11:43:31.058000000
1142,30415,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30415/5,2013-11-20,09:31:41.951000000,2013-11-28,11:53:27.261000000
