,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
1945,76064,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/76064/4,2017-03-30,17:52:36.829000000,2017-03-31,18:39:12.694000000
1948,76077,3,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/76077/3,2017-03-30,20:38:57.587000000,2017-03-31,09:24:11.583000000
1953,76090,5,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/76090/5,2017-03-31,00:17:34.402000000,2017-03-31,18:38:26.472000000
1956,76091,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/76091/3,2017-03-31,00:46:57.433000000,2017-03-31,19:15:56.019000000
1958,76183,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/76183/2,2017-04-03,07:21:49.501000000,2017-04-03,08:11:28.963000000
1960,76213,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/76213/2,2017-04-03,21:25:01.018000000,2017-04-03,22:24:30.541000000
1962,76265,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/76265/2,2017-04-04,17:50:34.888000000,2017-04-04,21:04:03.198000000
1965,76434,3,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/76434/3,2017-04-06,22:11:00.174000000,2017-04-07,16:39:41.361000000
1967,76559,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/76559/2,2017-04-10,15:30:58.536000000,2017-04-10,18:19:27.087000000
1970,76845,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/76845/3,2017-04-14,13:48:19.567000000,2017-04-19,07:43:44.056000000
1974,76934,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/76934/4,2017-04-18,06:04:17.209000000,2017-04-26,16:38:59.025000000
1982,76997,8,ApproveAfterChange,Marques Ellis,http://review.couchbase.org/#/c/76997/8,2017-04-18,22:54:13.943000000,2017-04-27,20:10:40.765000000
1984,77181,2,DirectlyApprove,Marques Ellis,http://review.couchbase.org/#/c/77181/2,2017-04-21,14:34:19.281000000,2017-04-24,14:57:10.692000000
1986,77237,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/77237/2,2017-04-24,08:22:29.715000000,2017-04-26,16:01:59.838000000
