,review_number,revision_number,status,author,url,start_date,start_time,close_date,close_time
2668,11139,2,DirectlyApprove,Luciana Barry,https://git.eclipse.org/r/#/c/11139/2,2013-03-13,22:00:43.000000000,2013-03-13,22:18:16.000000000
2670,11147,2,DirectlyApprove,Ricky Reeves,https://git.eclipse.org/r/#/c/11147/2,2013-03-14,12:02:49.000000000,2013-03-14,12:27:39.000000000
2672,11151,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11151/2,2013-03-14,14:59:06.000000000,2013-03-14,15:30:52.000000000
2675,11152,3,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11152/3,2013-03-14,15:03:14.000000000,2013-03-14,18:15:58.000000000
2677,11153,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11153/2,2013-03-14,15:13:46.000000000,2013-03-15,13:59:08.000000000
2680,11156,3,ApproveAfterChange,Luciana Barry,https://git.eclipse.org/r/#/c/11156/3,2013-03-14,15:59:48.000000000,2013-03-14,22:24:20.000000000
2682,11162,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11162/2,2013-03-14,18:40:14.000000000,2013-03-14,19:59:30.000000000
2686,11163,4,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11163/4,2013-03-14,18:54:10.000000000,2013-03-14,23:09:59.000000000
2687,11164,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11164/1,2013-03-14,18:57:52.000000000,2013-03-14,19:08:01.000000000
2688,11165,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11165/1,2013-03-14,19:08:20.000000000,2013-03-14,19:08:20.000000000
2689,11166,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11166/1,2013-03-14,19:08:14.000000000,2013-03-14,19:08:14.000000000
2690,11167,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11167/1,2013-03-14,19:02:39.000000000,2013-03-14,19:08:26.000000000
2691,11168,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11168/1,2013-03-14,19:08:31.000000000,2013-03-14,19:08:31.000000000
2692,11169,1,Rejected,Kason Bridges,https://git.eclipse.org/r/#/c/11169/1,2013-03-14,19:08:36.000000000,2013-03-14,19:08:36.000000000
2701,11170,9,ApproveAfterChange,Kason Bridges,https://git.eclipse.org/r/#/c/11170/9,,,2013-03-18,19:46:41.000000000
2704,11171,3,ApproveAfterChange,Ricky Reeves,https://git.eclipse.org/r/#/c/11171/3,2013-03-14,19:58:03.000000000,2013-03-14,22:44:52.000000000
2706,11176,2,DirectlyApprove,Luciana Barry,https://git.eclipse.org/r/#/c/11176/2,2013-03-14,21:07:58.000000000,2013-03-15,15:07:34.000000000
2709,11201,3,ApproveAfterChange,Callum Holloway,https://git.eclipse.org/r/#/c/11201/3,2013-03-15,14:49:43.000000000,2013-03-15,17:22:16.000000000
2712,11209,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11209/3,2013-03-15,21:03:27.000000000,2013-03-19,20:04:28.000000000
2717,11210,5,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11210/5,2013-03-15,21:07:39.000000000,2013-03-20,12:37:52.000000000
2720,11211,3,ApproveAfterChange,Kaylin Maxwell,https://git.eclipse.org/r/#/c/11211/3,2013-03-15,21:32:38.000000000,2013-03-15,22:50:01.000000000
2722,11212,2,DirectlyApprove,Kaylin Maxwell,https://git.eclipse.org/r/#/c/11212/2,2013-03-15,21:53:06.000000000,2013-03-15,22:48:29.000000000
2724,11213,2,DirectlyApprove,Octavio Lucero,https://git.eclipse.org/r/#/c/11213/2,2013-03-15,22:07:25.000000000,2013-03-20,15:21:44.000000000
2727,11214,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11214/3,2013-03-15,22:30:11.000000000,2013-04-03,20:12:09.000000000
2730,11215,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11215/3,2013-03-15,22:36:44.000000000,2013-04-03,20:12:27.000000000
2738,11264,8,ApproveAfterChange,Ricky Reeves,https://git.eclipse.org/r/#/c/11264/8,2013-03-18,11:05:51.000000000,2013-03-21,19:15:54.000000000
2740,11282,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11282/2,2013-03-18,21:00:55.000000000,2013-03-18,21:36:59.000000000
2742,11283,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11283/2,2013-03-18,21:05:18.000000000,2013-03-18,21:37:12.000000000
2744,11284,2,DirectlyApprove,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11284/2,2013-03-18,21:16:50.000000000,2013-03-18,21:37:22.000000000
2746,11304,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11304/2,2013-03-19,11:50:10.000000000,2013-03-19,16:41:50.000000000
2750,11315,4,ApproveAfterChange,Bryce Kline,https://git.eclipse.org/r/#/c/11315/4,2013-03-19,16:16:59.000000000,2013-03-20,16:59:52.000000000
2755,11320,5,ApproveAfterChange,Aryana Jones,https://git.eclipse.org/r/#/c/11320/5,2013-03-19,19:25:47.000000000,2013-03-25,17:27:38.000000000
2757,11334,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11334/2,2013-03-20,12:30:57.000000000,2013-03-20,12:45:37.000000000
2759,11335,2,DirectlyApprove,Ricky Reeves,https://git.eclipse.org/r/#/c/11335/2,2013-03-20,13:33:42.000000000,2013-03-21,15:11:01.000000000
2761,11336,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11336/2,2013-03-20,14:02:35.000000000,2013-03-20,16:04:57.000000000
2763,11341,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11341/2,2013-03-20,15:34:49.000000000,2013-03-20,18:22:45.000000000
2766,11343,3,ApproveAfterChange,Octavio Lucero,https://git.eclipse.org/r/#/c/11343/3,2013-03-20,16:30:14.000000000,2013-03-20,18:48:39.000000000
2770,11350,4,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11350/4,2013-03-20,21:09:04.000000000,2013-03-22,18:24:37.000000000
2772,11366,2,Rejected,Ivy Mitchell,https://git.eclipse.org/r/#/c/11366/2,2013-03-21,16:34:06.000000000,2013-03-25,15:24:14.000000000
2774,11377,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11377/2,2013-03-21,22:22:26.000000000,2013-03-22,01:34:47.000000000
2776,11378,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11378/2,2013-03-21,22:18:41.000000000,2013-03-21,22:18:41.000000000
2778,11382,2,DirectlyApprove,Ricky Reeves,https://git.eclipse.org/r/#/c/11382/2,2013-03-22,11:28:17.000000000,2013-03-22,14:45:20.000000000
2780,11385,2,DirectlyApprove,Bryce Kline,https://git.eclipse.org/r/#/c/11385/2,2013-03-22,13:30:53.000000000,2013-03-25,10:57:50.000000000
2784,11387,4,ApproveAfterChange,Kamila Nguyen,https://git.eclipse.org/r/#/c/11387/4,2013-03-22,14:18:31.000000000,2013-03-22,18:25:15.000000000
2786,11388,2,DirectlyApprove,Bryce Kline,https://git.eclipse.org/r/#/c/11388/2,2013-03-22,14:51:13.000000000,2013-03-25,11:01:07.000000000
2792,11390,6,ApproveAfterChange,Kason Bridges,https://git.eclipse.org/r/#/c/11390/6,2013-03-22,15:20:04.000000000,2013-04-12,15:50:24.000000000
2795,11392,3,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11392/3,2013-03-22,16:09:16.000000000,2013-03-23,20:43:29.000000000
2798,11404,3,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11404/3,2013-03-22,22:16:32.000000000,2013-04-04,16:04:23.000000000
2801,11405,3,ApproveAfterChange,Nathanael Holden,https://git.eclipse.org/r/#/c/11405/3,2013-03-23,02:44:11.000000000,2013-03-23,15:41:24.000000000
2803,11410,2,DirectlyApprove,Nathanael Holden,https://git.eclipse.org/r/#/c/11410/2,2013-03-23,20:36:48.000000000,2013-03-23,21:23:22.000000000
2805,11422,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11422/2,2013-03-25,10:25:53.000000000,2013-03-25,10:45:42.000000000
2807,11424,2,DirectlyApprove,Kamila Nguyen,https://git.eclipse.org/r/#/c/11424/2,2013-03-25,14:54:02.000000000,2013-03-25,15:19:20.000000000
2809,11427,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11427/2,2013-03-25,15:30:23.000000000,2013-03-25,15:45:11.000000000
2811,11435,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11435/2,2013-03-25,16:29:22.000000000,2013-03-25,16:43:55.000000000
2812,11457,1,Rejected,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11457/1,2013-03-25,22:04:06.000000000,2013-03-26,22:26:11.000000000
2827,11458,15,ApproveAfterChange,Braxton Mccarthy,https://git.eclipse.org/r/#/c/11458/15,2013-03-25,22:04:07.000000000,2013-10-18,12:34:59.000000000
2829,11465,2,DirectlyApprove,Erick Ross,https://git.eclipse.org/r/#/c/11465/2,2013-03-26,10:36:36.000000000,2013-03-26,13:57:49.000000000
