review_number,revision_number,status,author,url,close_date,close_time
60844,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60844/2,2016-03-03,11:07:59.061000000
60851,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/60851/4,2016-03-03,13:36:08.949000000
60855,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/60855/3,2016-03-03,14:56:05.478000000
60860,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/60860/2,2016-03-03,15:38:53.683000000
60861,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/60861/3,2016-03-03,16:31:03.187000000
60928,6,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/60928/6,2016-03-10,09:06:58.110000000
60929,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/60929/2,2016-03-05,20:53:07.385000000
61170,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/61170/3,2016-03-10,11:29:32.575000000
61412,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/61412/2,2016-03-14,09:23:15.193000000
61413,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/61413/3,2016-03-14,10:23:50.599000000
61414,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/61414/4,2016-03-14,11:57:01.625000000
61507,3,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/61507/3,2016-03-15,23:23:41.476000000
61512,13,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/61512/13,2016-03-30,07:02:23.834000000
61821,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/61821/2,2016-03-25,08:00:36.526000000
61925,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/61925/2,2016-03-24,10:44:11.826000000
61982,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/61982/2,2016-03-25,08:11:24.909000000
61986,7,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/61986/7,2016-03-25,16:08:42.914000000
61990,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/61990/2,2016-03-25,16:01:53.536000000
62108,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62108/2,2016-03-30,08:36:52.442000000
62168,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/62168/2,2016-03-30,14:43:22.642000000
62173,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62173/2,2016-03-30,15:33:52.623000000
62225,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62225/2,2016-03-31,05:42:51.570000000
62226,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62226/2,2016-03-31,07:39:16.841000000
62235,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62235/2,2016-03-31,16:30:50.841000000
62246,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62246/2,2016-03-31,16:45:56.560000000
62277,4,ApproveAfterChange,Cory Peck,http://review.couchbase.org/#/c/62277/4,2016-12-27,08:46:51.005000000
62291,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/62291/2,2016-04-01,14:44:14.939000000
62294,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62294/2,2016-04-01,16:44:11.779000000
62301,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/62301/2,2016-04-01,17:03:12.884000000
62346,5,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/62346/5,2016-04-04,15:48:18.738000000
62364,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62364/2,2016-04-04,15:55:08.573000000
62441,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62441/2,2016-04-05,15:02:43.550000000
62445,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62445/2,2016-04-07,08:37:23.537000000
62479,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/62479/3,2016-04-07,08:30:53.845000000
62495,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/62495/2,2016-04-07,08:28:50.145000000
62536,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/62536/2,2016-04-07,08:37:32.763000000
62537,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/62537/1,2016-04-18,09:19:14.299000000
62642,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/62642/2,2016-04-11,08:25:28.119000000
62722,13,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/62722/13,2016-05-13,11:37:54.449000000
62831,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/62831/3,2016-04-14,09:23:01.648000000
62919,7,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/62919/7,2016-04-18,08:57:07.382000000
62949,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/62949/2,2016-04-18,08:47:06.968000000
63402,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63402/2,2016-04-27,07:52:12.657000000
63463,1,Rejected,Estrella Humphrey,http://review.couchbase.org/#/c/63463/1,2016-04-28,14:22:28.568000000
63467,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/63467/2,2016-04-29,15:44:05.651000000
63468,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63468/2,2016-04-29,15:44:11.549000000
63469,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63469/2,2016-04-29,15:44:18.801000000
63470,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/63470/2,2016-04-29,15:44:26.219000000
63471,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/63471/2,2016-04-29,15:44:32.271000000
63472,3,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/63472/3,2016-04-29,09:40:31.521000000
63525,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63525/2,2016-04-29,15:23:23.932000000
63783,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/63783/2,2016-05-06,08:04:39.661000000
63821,6,ApproveAfterChange,Estrella Humphrey,http://review.couchbase.org/#/c/63821/6,2016-05-12,15:30:28.368000000
63848,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/63848/3,2016-05-10,07:50:46.128000000
63850,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63850/2,2016-05-10,07:50:59.474000000
63853,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63853/2,2016-05-10,07:51:10.378000000
63867,4,ApproveAfterChange,Gianna Garza,http://review.couchbase.org/#/c/63867/4,2016-05-13,06:48:23.646000000
63918,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/63918/2,2016-06-01,05:48:36.499000000
63919,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/63919/2,2016-05-11,12:10:02.888000000
63924,1,Rejected,Gianna Garza,http://review.couchbase.org/#/c/63924/1,2016-05-11,08:51:24.742000000
64017,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/64017/3,2016-05-13,15:16:30.167000000
64018,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/64018/5,2016-05-17,10:59:25.587000000
64109,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/64109/3,2016-05-17,12:15:19.493000000
64589,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/64589/2,2016-05-31,11:08:51.344000000
64597,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/64597/2,2016-05-31,10:04:12.685000000
64600,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/64600/2,2016-05-31,15:14:38.924000000
64648,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/64648/2,2016-06-01,12:27:00.036000000
64703,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/64703/3,2016-06-03,08:22:01.472000000
64704,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/64704/1,2016-06-03,07:59:46.835000000
64705,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/64705/2,2016-06-03,08:33:05.135000000
64707,2,DirectlyApprove,Cory Peck,http://review.couchbase.org/#/c/64707/2,2016-06-08,16:05:45.802000000
64708,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/64708/2,2016-06-03,10:06:12.195000000
64816,2,DirectlyApprove,Estrella Humphrey,http://review.couchbase.org/#/c/64816/2,2016-06-08,11:00:39.163000000
64880,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/64880/2,2016-06-10,12:09:34.283000000
65049,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65049/2,2016-06-20,09:50:04.866000000
65051,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65051/2,2016-06-20,09:50:23.889000000
65109,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/65109/2,2016-06-21,15:37:21.271000000
