review_number,revision_number,status,author,url,close_date,close_time
4416,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/4416/1,2011-02-03,19:13:16.659000000
4417,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/4417/1,2011-02-03,19:13:08.798000000
4418,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4418/1,2011-02-04,01:01:19.472000000
4419,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4419/1,2011-02-04,01:01:33.543000000
4461,1,Rejected,Andreas Short,http://review.Piper Jefferson.org/#/c/4461/1,2011-02-16,04:27:38.725000000
4462,4,ApproveAfterChange,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4462/4,2011-02-09,07:43:55.242000000
4465,3,ApproveAfterChange,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4465/3,2011-02-09,07:40:12.848000000
4488,1,Rejected,Conner Mason,http://review.Piper Jefferson.org/#/c/4488/1,2011-02-09,19:18:48.022000000
4491,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4491/1,2011-02-09,21:50:53.909000000
4517,5,ApproveAfterChange,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4517/5,2011-02-14,18:55:21.631000000
4525,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4525/1,2011-02-12,03:57:09.497000000
4527,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4527/2,2011-02-11,18:41:04.210000000
4528,3,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4528/3,2011-02-16,08:18:11.965000000
4529,4,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4529/4,2011-02-16,08:18:25.315000000
4530,4,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4530/4,2011-02-16,08:18:43.526000000
4531,4,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4531/4,2011-02-16,08:18:52.687000000
4532,4,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4532/4,2011-02-16,08:19:03.812000000
4533,5,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4533/5,2011-02-16,08:30:29.014000000
4534,4,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/4534/4,2011-02-16,08:19:33.337000000
4539,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4539/1,2011-02-11,18:36:09.541000000
4540,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4540/1,2011-02-11,18:36:03.202000000
4549,7,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4549/7,2011-02-25,03:46:00.330000000
4554,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4554/1,2011-02-14,18:15:58.223000000
4557,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4557/1,2011-02-14,20:40:57.593000000
4569,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4569/1,2011-02-15,17:45:32.813000000
4574,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/4574/1,2011-02-15,19:55:42.654000000
4577,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/4577/1,2011-02-15,20:25:24.484000000
4578,6,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4578/6,2011-02-25,03:59:53.735000000
4594,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4594/1,2011-02-16,08:05:25.364000000
4595,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4595/1,2011-02-16,08:08:15.105000000
4596,2,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4596/2,2011-02-17,07:08:25.834000000
4597,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4597/1,2011-02-17,07:09:08.383000000
4603,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4603/1,2011-02-17,12:28:36.013000000
4604,2,DirectlyApprove,Broderick Chavez,http://review.Piper Jefferson.org/#/c/4604/2,2011-02-17,06:22:36.612000000
4613,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4613/1,2011-02-17,07:00:26.969000000
4614,4,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4614/4,2011-02-22,20:18:21.678000000
4615,9,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4615/9,2011-02-28,11:53:53.743000000
4622,8,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4622/8,2011-02-28,13:33:57.641000000
4628,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4628/1,2011-02-17,23:18:16.610000000
4630,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4630/1,2011-02-18,01:13:39.457000000
4643,2,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4643/2,2011-02-18,09:31:29.400000000
4644,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4644/1,2011-02-18,17:08:50.114000000
4645,2,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/4645/2,2012-05-26,21:43:10.542000000
4650,10,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4650/10,2011-02-28,12:02:37.518000000
4652,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4652/1,2011-02-28,13:34:08.091000000
4653,2,Rejected,Noah Dean,http://review.Piper Jefferson.org/#/c/4653/2,2011-02-19,00:39:50.081000000
4654,1,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4654/1,2011-02-28,13:34:24.979000000
4655,7,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4655/7,2011-02-28,13:34:37.968000000
4659,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4659/1,2011-02-19,02:19:27.873000000
4661,2,Rejected,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4661/2,2011-05-27,21:17:35.114000000
4669,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4669/1,2011-02-20,18:41:19.345000000
4670,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4670/1,2011-02-21,04:16:25.424000000
4672,9,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4672/9,2011-02-28,12:11:26.661000000
4673,9,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4673/9,2011-02-28,12:33:33.296000000
4675,2,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4675/2,2011-02-22,05:28:47.634000000
4678,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4678/2,2011-02-25,11:31:45.868000000
4679,2,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4679/2,2011-02-22,19:14:17.448000000
4681,5,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4681/5,2011-02-28,13:34:51.937000000
4682,9,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4682/9,2011-02-28,12:42:57.897000000
4688,7,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4688/7,2011-02-28,13:35:03.088000000
4689,6,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4689/6,2011-02-28,10:44:52.527000000
4690,8,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4690/8,2011-02-28,13:35:13.833000000
4691,2,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4691/2,2011-02-28,13:35:24.889000000
4692,2,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4692/2,2011-02-28,13:35:37.398000000
4706,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/4706/1,2011-02-24,05:20:39.688000000
4713,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4713/1,2011-02-25,17:32:59.635000000
4714,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4714/1,2011-02-25,17:33:09.482000000
4723,2,Rejected,Gage Watts,http://review.Piper Jefferson.org/#/c/4723/2,2011-02-25,10:16:07.659000000
4743,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4743/1,2011-02-25,22:48:50.838000000
4761,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/4761/1,2011-02-28,21:43:07.008000000
4762,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/4762/1,2011-02-28,21:54:34.012000000
4764,3,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4764/3,2011-03-01,20:53:48.826000000
4765,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4765/1,2011-03-01,07:25:06.771000000
4766,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4766/1,2011-03-01,08:06:13.343000000
4767,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4767/1,2011-03-01,15:33:59.431000000
4768,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4768/1,2011-03-01,15:34:15.175000000
4775,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/4775/1,2011-03-02,16:32:27.111000000
4780,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/4780/2,2011-03-02,20:12:36.196000000
4784,4,ApproveAfterChange,Andreas Short,http://review.Piper Jefferson.org/#/c/4784/4,2011-04-22,17:17:18.042000000
4787,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4787/2,2011-05-29,13:30:58.163000000
4788,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4788/2,2011-03-06,20:34:13.432000000
4790,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4790/1,2011-03-06,00:34:10.386000000
4799,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4799/1,2011-03-06,15:31:09.690000000
4800,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4800/1,2011-03-06,15:00:53.055000000
4801,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4801/1,2011-03-07,18:34:23.095000000
4802,2,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4802/2,2011-03-07,20:22:09.253000000
4803,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4803/1,2011-03-07,20:58:20.187000000
4806,11,ApproveAfterChange,Nora Conway,http://review.Piper Jefferson.org/#/c/4806/11,2011-03-16,22:01:39.766000000
4807,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4807/1,2011-03-08,03:46:43.191000000
4808,1,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4808/1,2011-03-08,03:54:01.821000000
4809,4,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4809/4,2011-03-10,17:54:49.147000000
4814,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4814/1,2011-03-08,03:59:51.102000000
4815,4,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4815/4,2011-03-20,23:14:39.028000000
4816,4,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4816/4,2011-03-20,23:17:43.435000000
4817,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4817/6,2011-03-21,00:59:50.042000000
4818,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4818/6,2011-03-21,01:13:23.425000000
4819,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4819/6,2011-03-21,01:17:10.066000000
4820,3,Rejected,Abby Duran,http://review.Piper Jefferson.org/#/c/4820/3,2011-03-19,05:37:38.314000000
4825,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4825/1,2011-03-08,22:06:11.197000000
4827,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4827/1,2011-03-09,00:33:49.371000000
4850,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4850/1,2011-03-10,02:52:54.841000000
4854,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4854/2,2011-03-14,00:24:52.210000000
4855,4,ApproveAfterChange,Gage Watts,http://review.Piper Jefferson.org/#/c/4855/4,2011-03-14,00:25:47.397000000
4867,2,DirectlyApprove,Gage Watts,http://review.Piper Jefferson.org/#/c/4867/2,2011-03-14,00:26:06.106000000
4895,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4895/1,2011-03-14,17:01:47.053000000
4897,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/4897/1,2011-03-15,19:01:23.623000000
4908,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4908/1,2011-03-15,19:05:58.040000000
4909,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4909/6,2011-03-21,01:19:40.550000000
4910,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4910/6,2011-03-21,01:23:05.747000000
4911,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4911/6,2011-03-21,01:31:48.195000000
4912,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4912/6,2011-03-21,01:35:01.179000000
4913,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4913/6,2011-03-21,01:43:36.947000000
4914,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4914/6,2011-03-21,01:46:26.061000000
4915,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4915/6,2011-03-21,02:04:19.321000000
4916,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4916/6,2011-03-21,02:12:39.241000000
4917,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4917/7,2011-03-22,04:43:13.789000000
4918,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4918/7,2011-03-22,04:43:26.777000000
4919,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4919/7,2011-03-22,04:43:36.021000000
4920,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4920/7,2011-03-22,04:43:49.136000000
4921,5,Rejected,Abby Duran,http://review.Piper Jefferson.org/#/c/4921/5,2011-03-21,00:51:07.730000000
4922,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4922/7,2011-03-22,04:44:06.133000000
4923,8,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4923/8,2011-03-22,04:44:18.274000000
4943,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4943/1,2011-03-16,18:03:43.397000000
4945,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4945/6,2011-03-22,04:44:29.707000000
4946,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4946/6,2011-03-22,04:44:40.831000000
4952,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4952/1,2011-03-16,22:24:33.019000000
4963,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4963/7,2011-03-22,04:44:51.592000000
4967,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4967/1,2011-03-20,22:50:34.128000000
4969,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4969/7,2011-03-22,04:45:12.954000000
4970,8,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4970/8,2011-03-22,04:45:30.135000000
4972,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/4972/1,2011-03-18,00:19:50.055000000
4974,8,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4974/8,2011-03-22,04:45:43.024000000
4976,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4976/7,2011-03-22,04:45:54.086000000
4980,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/4980/1,2011-03-18,14:29:40.395000000
4981,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/4981/1,2011-03-18,14:29:59.373000000
4989,2,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/4989/2,2011-03-22,16:37:34.561000000
4992,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4992/7,2011-03-22,04:46:02.391000000
4995,3,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/4995/3,2011-03-21,18:00:50.202000000
5003,5,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5003/5,2011-03-22,04:46:11.537000000
5024,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5024/1,2011-03-21,22:58:13.082000000
5029,4,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/5029/4,2011-06-14,09:24:23.942000000
5035,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5035/1,2011-03-22,18:36:46.648000000
5036,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5036/1,2011-03-22,18:37:25.260000000
5047,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5047/1,2011-03-22,22:52:41.555000000
5048,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5048/1,2011-03-22,23:18:37.921000000
5049,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5049/1,2011-03-22,23:19:00.211000000
5051,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5051/1,2011-03-22,23:19:28.957000000
5054,2,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/5054/2,2011-03-23,00:19:11.185000000
5055,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5055/1,2011-03-24,03:33:44.776000000
5056,2,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/5056/2,2011-03-23,00:19:27.088000000
5065,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5065/2,2011-03-24,04:01:15.232000000
5070,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5070/2,2011-03-23,18:37:18.762000000
5072,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5072/2,2011-03-25,05:33:37.631000000
5073,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5073/1,2011-03-23,18:53:44.620000000
5077,6,ApproveAfterChange,Asher Vang,http://review.Piper Jefferson.org/#/c/5077/6,2011-03-25,22:10:22.904000000
5078,6,ApproveAfterChange,Asher Vang,http://review.Piper Jefferson.org/#/c/5078/6,2011-03-25,22:10:45.358000000
5079,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5079/2,2011-03-24,02:51:56.924000000
5084,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5084/2,2011-03-25,05:35:42.404000000
5097,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5097/1,2011-03-25,05:36:34.718000000
5102,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5102/1,2011-03-26,00:37:03.901000000
5111,2,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5111/2,2011-03-28,21:26:22.688000000
5112,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5112/1,2011-03-26,00:17:57.328000000
5119,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5119/1,2011-03-28,16:39:56.749000000
5121,1,Rejected,Nora Conway,http://review.Piper Jefferson.org/#/c/5121/1,2011-05-23,22:54:12.411000000
5122,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5122/1,2011-03-28,16:31:57.551000000
5123,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5123/1,2011-03-28,16:32:18.941000000
5124,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5124/1,2011-03-28,18:28:47.274000000
5125,1,Rejected,Abby Duran,http://review.Piper Jefferson.org/#/c/5125/1,2011-03-29,17:55:01.309000000
5126,2,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5126/2,2011-03-29,19:01:37.967000000
5131,5,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5131/5,2011-03-31,00:30:27.102000000
5132,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5132/1,2011-03-29,04:47:56.201000000
5137,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5137/1,2011-03-29,18:03:18.236000000
5144,13,ApproveAfterChange,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5144/13,2011-04-01,06:37:42.821000000
5145,4,ApproveAfterChange,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5145/4,2011-04-02,06:02:45.288000000
5146,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5146/1,2011-03-30,04:12:19.105000000
5152,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5152/1,2011-03-30,18:11:21.619000000
5157,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5157/2,2011-03-31,00:31:08.228000000
5163,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5163/1,2011-03-31,00:13:47.786000000
5171,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5171/1,2011-03-31,00:44:22.127000000
5189,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5189/2,2011-04-02,05:49:36.221000000
5196,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5196/1,2011-04-02,04:29:52.826000000
5197,1,DirectlyApprove,Nathalie Landry,http://review.Piper Jefferson.org/#/c/5197/1,2011-04-02,04:30:12.088000000
5208,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5208/2,2011-04-04,17:25:46.856000000
5209,3,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5209/3,2011-04-04,17:26:24.922000000
5223,4,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5223/4,2011-04-12,20:00:22.319000000
5224,5,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5224/5,2011-04-12,20:00:51.147000000
5236,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5236/1,2011-04-06,04:45:06.694000000
5237,1,Rejected,Abby Duran,http://review.Piper Jefferson.org/#/c/5237/1,2011-04-06,17:57:38.315000000
5243,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5243/1,2011-04-06,18:16:39.472000000
5244,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5244/2,2011-04-06,20:57:12.611000000
5245,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5245/2,2011-04-06,21:05:28.721000000
5249,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5249/1,2011-04-06,21:05:46.553000000
5275,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5275/1,2011-04-07,18:07:21.395000000
5288,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/5288/1,2011-04-11,08:21:04.494000000
5290,4,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5290/4,2011-04-12,20:01:24.935000000
5297,1,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/5297/1,2011-04-09,08:06:39.568000000
5298,3,ApproveAfterChange,Noah Dean,http://review.Piper Jefferson.org/#/c/5298/3,2011-04-09,23:02:16.712000000
5306,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5306/2,2011-04-11,16:43:18.100000000
5308,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5308/1,2011-04-11,16:52:06.847000000
5309,2,DirectlyApprove,Noah Dean,http://review.Piper Jefferson.org/#/c/5309/2,2011-04-11,21:27:31.866000000
5311,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5311/1,2011-04-12,16:27:27.151000000
5312,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5312/1,2011-04-11,21:15:01.796000000
5318,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5318/1,2011-04-11,23:25:27.867000000
5326,1,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5326/1,2011-04-12,16:14:42.296000000
5327,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/5327/1,2011-05-27,21:33:16.174000000
5330,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5330/1,2011-04-12,20:01:43.985000000
5332,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5332/2,2011-04-12,20:02:17.085000000
5333,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5333/1,2011-04-13,01:00:46.527000000
5343,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5343/1,2011-04-13,01:01:12.766000000
5346,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5346/2,2011-04-13,02:33:13.179000000
5349,6,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5349/6,2011-04-16,00:23:15.446000000
5350,7,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5350/7,2011-04-16,00:24:20.333000000
5357,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5357/2,2011-04-13,21:16:09.195000000
5362,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5362/1,2011-04-14,02:04:35.644000000
5366,1,DirectlyApprove,Rubi Walsh,http://review.Piper Jefferson.org/#/c/5366/1,2011-04-14,00:15:50.132000000
5378,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5378/1,2011-04-14,02:19:17.727000000
5383,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5383/1,2011-04-14,09:13:33.011000000
5385,1,Rejected,Asher Vang,http://review.Piper Jefferson.org/#/c/5385/1,2011-04-19,20:45:25.019000000
5406,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5406/1,2011-04-15,05:30:22.246000000
5414,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5414/1,2011-04-15,18:39:42.467000000
5430,1,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5430/1,2011-04-16,01:13:55.808000000
5438,3,ApproveAfterChange,Abby Duran,http://review.Piper Jefferson.org/#/c/5438/3,2011-04-17,07:05:15.667000000
5457,2,DirectlyApprove,Abby Duran,http://review.Piper Jefferson.org/#/c/5457/2,2011-04-17,06:34:03.277000000
5460,1,DirectlyApprove,Nora Conway,http://review.Piper Jefferson.org/#/c/5460/1,2011-04-18,02:38:30.972000000
5461,2,DirectlyApprove,Asher Vang,http://review.Piper Jefferson.org/#/c/5461/2,2011-04-19,06:12:10.323000000
