review_number,revision_number,status,author,url,close_date,close_time
19919,4,ApproveAfterChange,Marisa Vance,http://review.couchbase.org/#/c/19919/4,2012-08-21,03:01:57.390000000
20818,1,Rejected,Marisa Vance,http://review.couchbase.org/#/c/20818/1,2012-09-28,06:06:09.943000000
20850,2,Rejected,Kenny Maynard,http://review.couchbase.org/#/c/20850/2,2012-09-17,23:07:06.066000000
21139,8,Rejected,Marisa Vance,http://review.couchbase.org/#/c/21139/8,2013-01-30,14:06:17.313000000
21140,1,Rejected,Marisa Vance,http://review.couchbase.org/#/c/21140/1,2013-01-09,08:08:57.177000000
21378,1,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/21378/1,2012-10-08,10:15:44.418000000
23486,4,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/23486/4,2013-06-04,09:42:35.812000000
24968,1,Rejected,Yasmin Rush,http://review.couchbase.org/#/c/24968/1,2013-03-05,11:08:48.682000000
25741,2,Rejected,Eugene Knapp,http://review.couchbase.org/#/c/25741/2,2013-06-24,13:16:04.452000000
26290,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/26290/2,2013-06-27,06:09:41.622000000
26859,3,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/26859/3,2013-11-20,15:02:13.910000000
27630,2,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/27630/2,2013-11-20,15:01:59.113000000
28018,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28018/3,2013-08-30,10:13:51.760000000
28025,14,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28025/14,2013-09-05,06:22:16.300000000
28292,8,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28292/8,2013-08-27,16:57:04.539000000
28575,6,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28575/6,2013-09-04,07:19:27.227000000
28738,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/28738/2,2013-09-02,09:45:06.998000000
28765,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/28765/2,2013-09-03,15:38:11.969000000
28792,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/28792/3,2013-09-04,16:40:35.502000000
29346,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29346/2,2013-10-08,13:43:17.168000000
29372,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29372/4,2013-10-09,16:48:53.012000000
29373,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29373/4,2013-10-09,16:43:22.465000000
29548,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29548/2,2013-10-16,05:48:51.821000000
29584,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29584/2,2013-10-21,08:15:10.304000000
29585,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/29585/3,2013-11-28,11:42:29.499000000
29657,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/29657/2,2013-11-28,11:43:31.058000000
30415,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30415/5,2013-11-28,11:53:27.261000000
30416,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30416/3,2013-11-28,12:01:19.084000000
30417,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30417/4,2013-12-02,05:52:04.953000000
30418,4,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30418/4,2013-11-28,12:07:20.630000000
30447,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/30447/2,2013-11-28,11:54:03.516000000
30448,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30448/5,2014-01-31,07:54:14.809000000
30701,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/30701/3,2013-12-02,05:51:20.271000000
31669,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/31669/2,2014-01-07,16:25:48.534000000
31670,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31670/3,2014-01-07,16:26:39.850000000
31714,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31714/5,2014-01-08,17:18:18.901000000
31715,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/31715/3,2014-02-03,15:57:56.767000000
31732,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/31732/2,2014-01-08,17:24:42.636000000
31828,4,ApproveAfterChange,Eliana Simpson,http://review.couchbase.org/#/c/31828/4,2014-01-16,08:51:52.257000000
32336,1,Rejected,Eliana Simpson,http://review.couchbase.org/#/c/32336/1,2014-01-15,18:47:20.514000000
32337,5,ApproveAfterChange,Eliana Simpson,http://review.couchbase.org/#/c/32337/5,2014-01-16,08:57:18.900000000
32430,1,Rejected,Eliana Simpson,http://review.couchbase.org/#/c/32430/1,2014-01-15,18:40:32.973000000
32588,4,ApproveAfterChange,Yasmin Rush,http://review.couchbase.org/#/c/32588/4,2014-02-14,07:12:26.172000000
33405,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33405/5,2014-02-25,11:44:00.079000000
33700,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33700/7,2014-03-06,09:19:36.852000000
33799,5,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33799/5,2014-02-25,11:22:18.509000000
33800,3,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/33800/3,2014-02-25,08:32:41.883000000
34184,2,DirectlyApprove,Natasha Sullivan,http://review.couchbase.org/#/c/34184/2,2014-03-06,09:19:11.996000000
34257,7,ApproveAfterChange,Natasha Sullivan,http://review.couchbase.org/#/c/34257/7,2014-03-26,10:05:06.589000000
34625,3,Rejected,Natasha Sullivan,http://review.couchbase.org/#/c/34625/3,2014-03-24,08:46:19.565000000
